"id"|"SPECIES"|"ADDRESS"|"SOURCE"
264|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,丰都县,,三抚乡                                                                                                                                                                                                                                  "|"brahms    "
265|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,Leibo Xian,,罗山溪大河沟                                                                                                                                                                                                                        "|"brahms    "
266|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,彭水县,,雷公盖                                                                                                                                                                                                                                  "|"brahms    "
267|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,北川县,,干沟                                                                                                                                                                                                                                    "|"brahms    "
268|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,Luding Xian,,海螺沟小沟                                                                                                                                                                                                                         "|"brahms    "
269|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,资溪县,,茶园山乡                                                                                                                                                                                                                                "|"brahms    "
270|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,兴国县,,均福公社老乐窝                                                                                                                                                                                                                          "|"brahms    "
271|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,全南,,敦头乡九连山大丘田                                                                                                                                                                                                                        "|"brahms    "
272|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,铅山县,,武夷山                                                                                                                                                                                                                                  "|"brahms    "
273|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,贵溪县,,冷水乡                                                                                                                                                                                                                                  "|"brahms    "
274|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,永新县,,东上乡坳背                                                                                                                                                                                                                              "|"brahms    "
275|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,莲花县,,神泉公社                                                                                                                                                                                                                                "|"brahms    "
276|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,修水县,,垅港茶坪                                                                                                                                                                                                                                "|"brahms    "
277|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,瑞昌县,,港北大强山分场                                                                                                                                                                                                                          "|"brahms    "
278|"Cryptotaenia  DC.                                                                                                                                                                                                                                             "|"China,Jiangxi,,,怀玉山                                                                                                                                                                                                                                        "|"brahms    "
279|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,                                                                                                                                                                                                                                              "|"brahms    "
280|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,武宁,,石羊洞，黄沙洞                                                                                                                                                                                                                            "|"brahms    "
281|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,寻邬县,,留车区，佑头乡，高塘坳                                                                                                                                                                                                                  "|"brahms    "
282|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,庐山黄龙寺                                                                                                                                                                                                                                    "|"brahms    "
283|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,庐山黄龙寺                                                                                                                                                                                                                                    "|"brahms    "
284|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,瑞金县,,桂清乡红门社                                                                                                                                                                                                                            "|"brahms    "
285|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,龙南县,,焦陂乡九连山下湖                                                                                                                                                                                                                        "|"brahms    "
286|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,伊山，板坑                                                                                                                                                                                                                                    "|"brahms    "
287|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,宜黄县,,鱼牙山章高坪王岭                                                                                                                                                                                                                        "|"brahms    "
288|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,修水县,,垅港茶坪                                                                                                                                                                                                                                "|"brahms    "
289|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,碧云寺                                                                                                                                                                                                                                        "|"brahms    "
290|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,通远                                                                                                                                                                                                                                          "|"brahms    "
291|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,大余县,,内良墟                                                                                                                                                                                                                                  "|"brahms    "
292|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,庐山栖贤寺                                                                                                                                                                                                                                    "|"brahms    "
293|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,崇义,,密溪陂子坑                                                                                                                                                                                                                                "|"brahms    "
294|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,老井冈山地区                                                                                                                                                                                                                                  "|"brahms    "
295|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,乐丰县,,砺崌山砺崌寺                                                                                                                                                                                                                            "|"brahms    "
296|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,靖安县,,毛竹山头白沙岭                                                                                                                                                                                                                          "|"brahms    "
297|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"China,Zhejiang,,,                                                                                                                                                                                                                                             "|"brahms    "
298|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Gansu,武都县,,洛塘公社马家楞                                                                                                                                                                                                                            "|"brahms    "
299|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,宜兴县,,龙池山西乌卡                                                                                                                                                                                                                            "|"brahms    "
300|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,禄劝彝族苗族自治县,,五区乌蒙乡葛?箐                                                                                                                                                                                                              "|"brahms    "
301|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Hubei,,,馒头峡                                                                                                                                                                                                                                          "|"brahms    "
302|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,,,,                                                                                                                                                                                                                                                     "|"brahms    "
303|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Fujian,建瓯县,,                                                                                                                                                                                                                                         "|"brahms    "
304|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,,,Liang Feng Yah TSUNYI HSIEN                                                                                                                                                                                                                   "|"brahms    "
305|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,                                                                                                                                                                                                                                              "|"brahms    "
306|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,金平苗族瑶族傣族自治县,,阿德博                                                                                                                                                                                                                   "|"brahms    "
307|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,盐津县,,县城至水田途中                                                                                                                                                                                                                           "|"brahms    "
308|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,旬阳县,,羊山十八盘                                                                                                                                                                                                                              "|"brahms    "
309|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,重庆市,,亲碚，缙云山                                                                                                                                                                                                                            "|"brahms    "
310|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,,,                                                                                                                                                                                                                                               "|"brahms    "
311|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,屏边苗族自治县,,                                                                                                                                                                                                                                 "|"brahms    "
312|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,杭州市,,                                                                                                                                                                                                                                       "|"brahms    "
313|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,Emei Xian,Emei Shan,峨眉山                                                                                                                                                                                                                      "|"brahms    "
314|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,石阡县,,扶堰麦子槽佛顶山                                                                                                                                                                                                                        "|"brahms    "
315|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,盘县,,八大山                                                                                                                                                                                                                                    "|"brahms    "
316|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,大关县,,木杆林场青龙弯                                                                                                                                                                                                                           "|"brahms    "
317|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,安康县,,佐龙公社花坝管区腊烛山                                                                                                                                                                                                                  "|"brahms    "
318|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,Emei Xian,Emei Shan,峨眉山                                                                                                                                                                                                                      "|"brahms    "
319|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,Xichou Xian,,法斗公社草果山水晶石梁子                                                                                                                                                                                                            "|"brahms    "
320|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,镇雄县,,牛场花山                                                                                                                                                                                                                                 "|"brahms    "
321|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,临安市,,天目山旅馆附近                                                                                                                                                                                                                         "|"brahms    "
322|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,城口县,,龙洞弯                                                                                                                                                                                                                                  "|"brahms    "
323|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,Meigu Xian,,易所觉至后补列拖区途中                                                                                                                                                                                                              "|"brahms    "
324|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangxi,Lingui Xian,雁山,雁山附近                                                                                                                                                                                                                       "|"brahms    "
325|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,周至县,,陈河乡                                                                                                                                                                                                                                  "|"brahms    "
326|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,奉节县,,新贺乡刺竹沟河岸                                                                                                                                                                                                                        "|"brahms    "
327|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,榕江县,,八开区计划公社摆拉大队上拉力小                                                                                                                                                                                                          "|"brahms    "
328|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,瑞金县,,桂清乡红门社                                                                                                                                                                                                                            "|"brahms    "
329|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,金平苗族瑶族傣族自治县,,一区永平乡河头寨造纸厂                                                                                                                                                                                                   "|"brahms    "
330|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,紫阳县,,城关公社磨石沟                                                                                                                                                                                                                          "|"brahms    "
331|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,石阡县,,胡堰西中洞                                                                                                                                                                                                                              "|"brahms    "
332|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangdong,阳山县,,第二区五元乡天井山至五元乡                                                                                                                                                                                                            "|"brahms    "
333|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,,,                                                                                                                                                                                                                                              "|"brahms    "
334|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,,,                                                                                                                                                                                                                                              "|"brahms    "
335|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,,,                                                                                                                                                                                                                                              "|"brahms    "
336|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,独山县,,平塘火箭公社谷洞管理区                                                                                                                                                                                                                  "|"brahms    "
337|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,Bijie Xian,,第十区，生机乡照子山                                                                                                                                                                                                                "|"brahms    "
338|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,安福县,,武功山文家                                                                                                                                                                                                                              "|"brahms    "
339|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangxi,安远县,,渡口乡蔡坊                                                                                                                                                                                                                              "|"brahms    "
340|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangdong,南雄县,,永和乡羽头社黄坑至祖师寨                                                                                                                                                                                                              "|"brahms    "
341|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangxi,Guilin Shiqu,雁山,雁山植物所内                                                                                                                                                                                                                  "|"brahms    "
342|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Yunnan,马关县,,城岗                                                                                                                                                                                                                                     "|"brahms    "
343|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,紫阳县,,双河公社深沟                                                                                                                                                                                                                            "|"brahms    "
344|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,Emei Xian,Emei Shan,峨眉山                                                                                                                                                                                                                      "|"brahms    "
345|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,屏山县,,龙华寺蜂桶岩                                                                                                                                                                                                                            "|"brahms    "
346|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,松桃苗族自治县,,盘信区                                                                                                                                                                                                                          "|"brahms    "
347|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,杭州市,,灵峰                                                                                                                                                                                                                                   "|"brahms    "
